@CKumacom,2022-06-02 10:42:51,⚡️先行販売中⚡️6月3日全国発売#キールズ『BT21 MEETS KIEHL'S』公式オンラインストアには「クリーム UFC (BT21限定エディション)/49g」と「クリーム UFC (BT21限定エディション) SHOOKY」以外在庫ありです▼詳細はこちら ,1532175881141383168
@CKumacom,2022-06-02 09:46:00,⚡️抽選販売申込開始⚡️#ケイト／#KATE・リップモンスター【6色】03／04／05／12／13／14・リップカラーコントロールベース【1色】EX-1本日このあと⏰午前10:00～抽選販売【第4弾】の申込がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1532161574575689729
@CKumacom,2022-06-01 20:36:42,⚡️夏コスメ2022⚡️6月1日からの『夏コスメ発売日カレンダー』です！発売日カレンダーにはこちらのTwitterでお知らせしている【新作コスメ情報】も随時追加しているので気になる夏コスメをいち早くチェックしておいてくださいね ,1531962941612130305
@CKumacom,2022-06-01 20:18:24,⚡️明日抽選販売申込開始⚡️#ケイト／#KATE・リップモンスター【6色】03／04／05／12／13／14・リップカラーコントロールベース【1色】EX-1明日6月2日⏰午前10:00～抽選販売【第4弾】の申込がスタートします事前にチェックしておいてください▼詳細はこちら ,1531958337667235840
@CKumacom,2022-06-01 20:04:44,⚡️明日発売⚡️#エテュセ／#新作コスメ・アイエディション(カラーパレット) N【09 ヘーゼルチャイ／数量限定】・アイエディション(リキッドカラー) N【04 ダズリングシャワー】ほか明日6月2日全国販売がスタートします現在先行予約受付中です▼詳細はこちら ,1531954897146753024
@CKumacom,2022-06-01 11:47:00,⚡️本日開催⚡️@cosme SHOPPING SPECIAL WEEK 2022・スペシャルアイテム販売・キャンペーン期間中最大30％ポイントバックなど本日このあと⏰お昼12:00～スタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531829637424234497
@CKumacom,2022-06-01 11:42:00,⚡️全国販売開始⚡️#アナスイ／新作コスメ・カラーリング アイカラー【限定5種】・ネイルカラー【限定5色】本日このあと⏰お昼12:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531828379162251264
@CKumacom,2022-06-01 11:37:00,⚡️先行販売開始⚡️6月17日全国発売#イヴサンローラン／#YSL「YSL ミルクシェイク ショップ」・ルージュ ヴォリュプテ シャイン【新3色】ほか本日このあと⏰お昼12:00～先行販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531827120736829441
@CKumacom,2022-06-01 10:45:43,⚡️先行販売開始⚡️6月3日発売#ボビイブラウン／#新作コスメ・リュクス トゥ トラベル アイシャドウ パレット【1種／限定品】・ハイライティング パウダー【1色／限定パッケージ】※復刻本日先行販売がスタートしました▼詳細はこちら ,1531814215962730497
@CKumacom,2022-06-01 09:46:00,⚡️先行販売開始⚡️7月15日全国発売#ルナソル／#新作コスメ『2022 Spice Age”Tempting Fruits”』・アイカラーレーション【限定2種】ほか本日このあと⏰午前10:00～先行販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531799186798174211
@CKumacom,2022-06-01 09:42:00,⚡️全国販売開始予定⚡️#アナスイ／新作コスメ・カラーリング アイカラー【限定5種】・ネイルカラー【限定5色】本日このあと⏰午前10:00～全国販売がスタート予定です開始時間まで準備してお待ちください▼詳細はこちら ,1531798180420915201
@CKumacom,2022-06-01 09:39:00,⚡️先行販売開始⚡️6月3日全国発売#シャネル／新作コスメ・チャンス オー タンドゥル バス タブレット【限定】ほか本日このあと⏰午前10:00～先行販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531797424976568322
@CKumacom,2022-06-01 09:35:00,⚡️全国販売開始⚡️#アンミックス(#UNMIX)・アイリッドニュアンス【03 ストロベリーベージュ】・アイシャドーペン【03 セーブル】本日このあと⏰午前10:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531796418742059009
@CKumacom,2022-06-01 09:31:00,⚡️全国販売開始⚡️#ローラメルシエ／新作コスメ・ティンティド モイスチャライザー ブラッシュ【全11色】ほか本日このあと⏰午前10:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531795412096389120
@CKumacom,2022-06-01 09:27:00,⚡️全国販売開始⚡️ポール＆ジョー／新作コスメ・マット プレストパウダー【限定】・VACANCES キットII【限定】本日このあと⏰午前10:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531794405484466177
@CKumacom,2022-05-31 23:47:00,⚡️全国販売開始⚡️#ローラメルシエ／新作コスメ・ティンティド モイスチャライザー ブラッシュ【全11色】ほかこのあと⏰深夜0:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531648443847958533
@CKumacom,2022-05-31 23:42:00,⚡️全国販売開始⚡️#アナスイ／新作コスメ・カラーリング アイカラー【限定5種】・ネイルカラー【限定5色】このあと⏰深夜0:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531647185342738432
@CKumacom,2022-05-31 23:37:00,⚡️全国販売開始⚡️#アンミックス(#UNMIX)・アイリッドニュアンス【03 ストロベリーベージュ】・アイシャドーペン【03 セーブル】このあと⏰深夜0:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531645927013986306
@CKumacom,2022-05-31 23:32:00,⚡️全国販売開始⚡️ポール＆ジョー／新作コスメ・マット プレストパウダー【限定】・VACANCES キットII【限定】このあと⏰深夜0:00～全国販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531644668718600193
@CKumacom,2022-05-31 21:03:00,⚡️明日から開催⚡️@cosme SHOPPING SPECIAL WEEK 2022・スペシャルアイテム販売・キャンペーン期間中最大30％ポイントバックなど明日6月1日⏰お昼12:00～スタートしますお得なスペシャルアイテムなど事前にチェックしておいてください▼詳細はこちら ,1531607171930136577
@CKumacom,2022-05-31 20:47:00,⚡️明日先行販売開始⚡️7月15日全国発売#ルナソル／#新作コスメ『2022 Spice Age”Tempting Fruits”』・アイカラーレーション【限定2種】ほか明日6月1日⏰午前10:00～先行販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531603145683390465
@CKumacom,2022-05-31 20:36:00,⚡️明日発売⚡️#ローラメルシエ／新作コスメ・ティンティド モイスチャライザー ブラッシュ【全11色】ほか明日6月1日⏰深夜0:00～／午前10:00～全国販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531600377107210241
@CKumacom,2022-05-31 20:24:00,⚡️明日先行販売開始⚡️6月3日全国発売#シャネル／新作コスメ・チャンス オー タンドゥル バス タブレット【限定】ほか明日6月1日⏰午前10:00～先行販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531597356864622592
@CKumacom,2022-05-31 20:13:00,⚡️明日発売⚡️#アナスイ／新作コスメ・カラーリング アイカラー【限定5種】・ネイルカラー【限定5色】明日6月1日⏰深夜0:00～／お昼12:00～全国販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531594588942503936
@CKumacom,2022-05-31 20:02:00,⚡️明日発売⚡️#アンミックス(#UNMIX)・アイリッドニュアンス【03 ストロベリーベージュ】・アイシャドーペン【03 セーブル】明日6月1日⏰深夜0:00～／午前10:00～全国販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531591820689522689
@CKumacom,2022-05-31 19:36:05,⚡️明日先行販売開始⚡️6月17日全国発売#イヴサンローラン／#YSL「YSL ミルクシェイク ショップ」・ルージュ ヴォリュプテ シャイン【新3色】ほか明日6月1日⏰お昼12:00～先行販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531585298815422464
@CKumacom,2022-05-31 19:19:53,⚡️明日発売⚡️ポール＆ジョー／新作コスメ・マット プレストパウダー【限定】・VACANCES キットII【限定】明日6月1日⏰深夜0:00～／午前10:00～全国販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531581222576857089
@CKumacom,2022-05-31 19:04:08,⚡️先行販売開始⚡️6月15日全国発売#シュウウエムラ／新作コスメ・プレスド アイシャドー MF【全6色うち限定3色】・ブロー スウォードナギナタ【全8色】ほか公式オンラインショップで先行販売がスタートしましたweb限定キットもあり▼詳細はこちら ,1531577260524056577
@CKumacom,2022-05-31 18:20:36,⚡️先行販売開始⚡️6月3日全国発売#キールズ『BT21 MEETS KIEHL’S』・キールズ クリーム UFC【BT21 限定エディション】ほか公式ショップで先行販売がスタートしました購入特典あり▼詳細はこちら ,1531566304892964864
@CKumacom,2022-05-31 17:12:53,【新作コスメ情報】6/23数量限定発売#Fujiko（#フジコ）『ディズニー限定デザイン』シェイクシャドウD【7色】各1408円あぶらとりウォーターパウダーD【1種】1980円眉ティントSVRD【3色】各1408円仕込みアイライナーD【5色】各1628円 ,1531549262273978369
@CKumacom,2022-05-31 09:47:00,⚡️追加再販開始⚡️#ディオール・サンク クルール クチュール【719 オーガンザ】本日このあと⏰午前10:00～追加再販売がスタートします開始時間まで準備してお待ちください▼詳細はこちら ,1531437050502778882
@CKumacom,2022-05-30 21:15:35,【新作コスメ情報】9/15限定発売#ナチュラグラッセアイパレット【限定2種】各3960円・EX07 レトロイエロー・EX08 バーガンディカシスナチュラグラッセの2022秋コスメは60'sカラー ,1531247952706289664
@CKumacom,2022-05-30 20:02:55,⚡️明日追加再販開始⚡️#ディオール・サンク クルール クチュール【719 オーガンザ】明日5月31日⏰午前10:00～追加再販売がスタートします事前に通販サイトをチェックしておいてください▼詳細はこちら ,1531229662965542913
@CKumacom,2022-05-30 17:07:28,【新作コスメ情報】8/3発売#アンプリチュードコンスピキュアス アイズ【新5色うち限定1色】コンスピキュアス チークス【新2色】コンスピキュアス ネイルカラー【限定2色】コンスピキュアス クリーミーリップス【新3色うち限定1色】ほか大人のピンクがテーマの秋冬コスメ ,1531185511280558081
@CKumacom,2022-05-29 20:10:24,⚡️抽選販売情報⚡️#ケイト／#KATE・リップモンスター【6色】03／04／05／12／13／14・リップカラーコントロールベース【1色】EX-16月2日午前10:00～抽選販売【第4弾】の申込がスタートします事前にチェックしておいてください▼詳細はこちら ,1530869158657028096
@CKumacom,2022-05-29 12:12:45,【新作コスメ情報】8/5発売#RMKオブスキュア テンプテイション アイシャドウパレット【数量限定2種】アイディファイニング ペンシル【全4種】ザ リップカラー【数量限定3種】カラースティック【数量限定1色】ネイルラッカー【数量限定3色】ほかRMKの2022秋コスメ ,1530748954383904769
@CKumacom,2022-05-28 21:47:42,⚡️販売開始⚡️#キャンメイク5月下旬発売新作コスメ・グロウフルールチークス(ブレンドタイプ)【限定2種】・アイバッグコンシーラー【限定2色】・オイルブロックミネラルパウダー【新1色】アットコスメショッピングで販売がスタートしました▼詳細はこちら ,1530531257184305152
@CKumacom,2022-05-28 16:22:34,⚡️キャンペーン情報⚡️@cosme SHOPPING SPECIAL WEEK 2022・スペシャルアイテム販売・キャンペーン期間中最大30％ポイントバックなど6月1日⏰お昼12:00～スタート※6月7日15:59までお得なスペシャルアイテムなど事前にチェックしておいてください▼詳細はこちら ,1530449433699446785
@CKumacom,2022-05-27 22:40:37,【新作コスメ情報】8/5限定発売#ジルスチュアートステラーチャーム リップオイル／3520円・08 bright Mercuryおとめ座守護星：水星星からのメッセージ：be analytical(分析力が身につく)7月22日から予約開始 ,1530182186967920640
@CKumacom,2022-05-27 22:37:32,【新作コスメ情報】7/1限定発売#ジルスチュアートステラーチャーム リップオイル／3520円・07 proud Sunしし座守護星：太陽星からのメッセージ：have confidence(自信をもつ)6月17日から予約開始 ,1530181412934291456
