@make__mh,2022-05-31 21:34:27,私の中でDiorのコンシーラーに次ぐコンシーラー革命POLAのディエム クルール カラーブレンドパウダーコンシーラーパウダーでコンシーラーとは？？な疑問も使って一瞬で解決カラーを混ぜて使うとベージュになって液体のコンシーラーに比べてものすごくナチュラルなのにカバー力あるのなんで？？ ,1531615089325113344
@make__mh,2022-05-30 20:27:55,エイプリルスキンウルトラスリムクッション頂いたけど、使い心地は塗ってないみたいに軽いのにしっかりカバーしてくれるし、マスクに付きにくいのほんとに毎日使う手が自然と伸びるセミマットだからしっかりパウダー付けずにむしろフワッと乗せる方がファンデと馴染んで崩れにくくていい感じ ,1531235954106986496
@make__mh,2022-05-29 20:01:46,韓国の口コミサイトで3年連続1位を獲得するくらい人気なセラムを含むダイブインのスキンケアを頂いた塗った瞬間に肌に水分が行き渡るみたいに浸透していくのにとにかくベタつきがないの暑くなる春夏や保湿したいけど油分がきになる脂性肌の人にもおすすめとにかくクセがなくて使いやすい ,1530866986158555136
@make__mh,2022-05-28 21:42:26,インナードライな髪を芯からしっかり保湿してくれるululis うねりの改善だけじゃなく、指に吸い付くようなうるっとした髪質になれて朝のセットも楽になった二重構造のボトルが清潔に保ててそこもお気に入り✨#ad ,1530529931373215744
@make__mh,2022-05-26 21:59:37,今年は夏サンクだけじゃなくてディオールショウのベルベットが限定なの知らなかったんだが？？！？629 コーラルペイズリーなんなら今回夏サンクよりも好きかもしれない、可愛いくて最高すぎてずっと眺めてるカラーも全部100点だし、真ん中の絶妙〜〜〜コーラルブラウンの可愛さわ伝わる？？？ ,1529809479772274694
@make__mh,2022-05-23 23:03:32,Diorの夏の限定サンクに魅せられてはや5年目、、今年こそは好みじゃないかもしれないなって毎年思いつつ、毎回その想像を超えてくる可愛さ早くも来年が楽しみすぎるほんとに買わずにはいられない可愛さだから、イエベのなかでも特にウォームの人は要チェックしてほしい︎︎︎︎☑︎ ,1528738404552577024
@make__mh,2022-05-23 22:43:27,今年も私の夏が来た〜！！無事夏サンクゲットしてきたよ〜！479 バヤデール(限定)今年も安定の可愛さ使いやすいのにオシャレなカラーで捨て色ないの最高すぎない？？！？！全部のカラーにゴールドパール入っててイエベ民はどれ使っても絶対に馴染んで可愛い明日からヘビロテしまくろ ,1528733348923056128
@make__mh,2022-05-19 07:35:39,NARSのリフ粉限定マーブル欲しいけど絶対争奪戦だろうなぁ  ,1527055341166690304
@make__mh,2022-05-15 22:19:06,試供品の時から惚れて使ってるYSLのピュアショット ナイトセラムずっと使い続けてるけどやっぱり良くて、上半期のベスコス入り確定した！2層からなるこの美容液で、塗って夜寝ると、翌朝になっても肌がすんごく柔らかくて手に吸い付くようなもっちもちなのしっかり寝たあとの超健康な肌みたいになる ,1525828119743328256
@make__mh,2022-05-11 22:25:26,Diorのゴマージュ久しぶりに使ったけど、お家でできる最上級のケアって感じで使った後の肌質はもちろん気分も上がるから最高だな〜〜本当に他では感じれない肌の潤い方？ふっくら具合がとにかく凄くてザラつきやくすみが一掃されて肌が生き返る感じがするお高いんだけど、お値段分の価値ある ,1524380160396783616
